"금연구역명",금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
"압구정로데오역",압구정로데오역 4번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 압구정로 지하402,,서울특별시 강남구청,37.52729236,127.0405144,2020-08-16
"압구정로데오역",압구정로데오]역 5번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 압구정로 지하402,,서울특별시 강남구청,37.52729236,127.0405144,2020-08-16
"압구정로데오역",압구정로데오역 6번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 압구정로 지하402,,서울특별시 강남구청,37.52729236,127.0405144,2020-08-16
"압구정로데오역",압구정로데오역 7번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 압구정로 지하402,,서울특별시 강남구청,37.52729236,127.0405144,2020-08-16
"양재역",양재역 3번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 서초구 남부순환로 지하2585,,서울특별시 강남구청,37.48393428,127.0345437,2020-08-16
"양재역",양재역 4번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 서초구 남부순환로 지하2585,,서울특별시 강남구청,37.48393428,127.0345437,2020-08-16
"대청역",대청역 2번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 일원로 지하2,,서울특별시 강남구청,37.49372276,127.0794953,2020-08-16
"대청역",대청역 3번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 일원로 지하2,,서울특별시 강남구청,37.49372276,127.0794953,2020-08-16
"대청역",대청역 4번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 일원로 지하2,,서울특별시 강남구청,37.49372276,127.0794953,2020-08-16
"대청역",대청역 5번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 일원로 지하2,,서울특별시 강남구청,37.49372276,127.0794953,2020-08-16
"대청역",대청역 6번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 일원로 지하2,,서울특별시 강남구청,37.49372276,127.0794953,2020-08-16
"대청역",대청역 7번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 일원로 지하2,,서울특별시 강남구청,37.49372276,127.0794953,2020-08-16
"대청역",대청역 8번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 일원로 지하2,,서울특별시 강남구청,37.49372276,127.0794953,2020-08-16
"대치역",대치역 1번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 남부순환로 지하2952,,서울특별시 강남구청,37.494569,127.063467,2020-08-16
"대치역",대치역 2번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 남부순환로 지하2952,,서울특별시 강남구청,37.494569,127.063467,2020-08-16
"대치역",대치역 3번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 남부순환로 지하2952,,서울특별시 강남구청,37.494569,127.063467,2020-08-16
"대치역",대치역 4번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 남부순환로 지하2952,,서울특별시 강남구청,37.494569,127.063467,2020-08-16
"대치역",대치역 5번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 남부순환로 지하2952,,서울특별시 강남구청,37.494569,127.063467,2020-08-16
"대치역",대치역 6번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 남부순환로 지하2952,,서울특별시 강남구청,37.494569,127.063467,2020-08-16
"대치역",대치역 7번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 남부순환로 지하2952,,서울특별시 강남구청,37.494569,127.063467,2020-08-16
"대치역",대치역 8번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 남부순환로 지하2952,,서울특별시 강남구청,37.494569,127.063467,2020-08-16
"언주역",언주역 1번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 봉은사로 지하201,,서울특별시 강남구청,37.50744703,127.0342831,2020-08-16
"언주역",언주역 2번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 봉은사로 지하201,,서울특별시 강남구청,37.50744703,127.0342831,2020-08-16
"언주역",언주역 3번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 봉은사로 지하201,,서울특별시 강남구청,37.50744703,127.0342831,2020-08-16
"언주역",언주역 4번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 봉은사로 지하201,,서울특별시 강남구청,37.50744703,127.0342831,2020-08-16
"언주역",언주역 5번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 봉은사로 지하201,,서울특별시 강남구청,37.50744703,127.0342831,2020-08-16
"도곡역",도곡역 1번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 남부순환로 지하2814,,서울특별시 강남구청,37.49086414,127.055382,2020-08-16
"도곡역",도곡역 2번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 남부순환로 지하2814,,서울특별시 강남구청,37.49086414,127.055382,2020-08-16
"도곡역",도곡역 3번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 남부순환로 지하2814,,서울특별시 강남구청,37.49086414,127.055382,2020-08-16
"도곡역",도곡역 4번출구로부터 10미터 이내,서울특별시,강남구,지하철역,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 남부순환로 지하2814,,서울특별시 강남구청,37.49086414,127.055382,2020-08-16
"강남역(12번출구)",지하철 출입구로부터 10m까지,서울특별시,강남구,지하철 출입구,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 강남대로 지하396,,서울특별시 강남구청,37.49816465,127.0283079,2020-08-16
"역삼역(1번출구)",지하철 출입구로부터 10m까지,서울특별시,강남구,지하철 출입구,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 테헤란로 지하156,,서울특별시 강남구청,37.50071762,127.0366188,2020-08-16
"역삼역(2번출구)",지하철 출입구로부터 10m까지,서울특별시,강남구,지하철 출입구,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 테헤란로 지하156,,서울특별시 강남구청,37.50071762,127.0366188,2020-08-16
"역삼역(3번출구)",지하철 출입구로부터 10m까지,서울특별시,강남구,지하철 출입구,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 테헤란로 지하156,,서울특별시 강남구청,37.50071762,127.0366188,2020-08-16
"역삼역(4번출구)",지하철 출입구로부터 10m까지,서울특별시,강남구,지하철 출입구,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 테헤란로 지하156,,서울특별시 강남구청,37.50071762,127.0366188,2020-08-16
"역삼역(5번출구)",지하철 출입구로부터 10m까지,서울특별시,강남구,지하철 출입구,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 테헤란로 지하156,,서울특별시 강남구청,37.50071762,127.0366188,2020-08-16
"역삼역(6번출구)",지하철 출입구로부터 10m까지,서울특별시,강남구,지하철 출입구,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 테헤란로 지하156,,서울특별시 강남구청,37.50071762,127.0366188,2020-08-16
"역삼역(7번출구)",지하철 출입구로부터 10m까지,서울특별시,강남구,지하철 출입구,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 테헤란로 지하156,,서울특별시 강남구청,37.50071762,127.0366188,2020-08-16
"역삼역(8번출구)",지하철 출입구로부터 10m까지,서울특별시,강남구,지하철 출입구,서울특별시 간접흡연 피해방지 조례  제5조 및 제8호,,100000,02-3423-7115,서울특별시 강남구 테헤란로 지하156,,서울특별시 강남구청,37.50071762,127.0366188,2020-08-16
"(주)남서울가스",영업허가 면적 경계선까지,서울특별시,강남구,가스충전소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 남부순환로 3154,,서울특별시 강남구청,37.49769703,127.0754737,2020-08-16
"(주)진양가스",영업허가 면적 경계선까지,서울특별시,강남구,가스충전소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도곡로 142,,서울특별시 강남구청,37.4905153,127.0357677,2020-08-16
"(주)상현상사",영업허가 면적 경계선까지,서울특별시,강남구,가스충전소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 학동로 204,,서울특별시 강남구청,37.51378375,127.0312094,2020-08-16
"(주)삼진에너지",영업허가 면적 경계선까지,서울특별시,강남구,가스충전소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 남부순환로 3179,,서울특별시 강남구청,37.49945765,127.0781625,2020-08-16
"(주)수서에너지",영업허가 면적 경계선까지,서울특별시,강남구,가스충전소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 밤고개로 127,,서울특별시 강남구청,37.48293391,127.1051087,2020-08-16
"개인택시조합복지강남제2충전소",영업허가 면적 경계선까지,서울특별시,강남구,가스충전소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 밤고개로 200,,서울특별시 강남구청,37.47649329,127.1053394,2020-08-16
"(주)도선제이엔디아이엔씨",영업허가 면적 경계선까지,서울특별시,강남구,가스충전소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 양재대로 486,,서울특별시 강남구청,37.4790041,127.0657093,2020-08-16
"경원주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도산대로 428,,서울특별시 강남구청,37.5232547,127.0427203,2020-08-16
"매봉주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 언주로 307,,서울특별시 강남구청,37.4948481,127.0458254,2020-08-16
"갤러리아주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 압구정로 426,,서울특별시 강남구청,37.52681556,127.0435149,2020-08-16
"주성주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 영동대로 716,,서울특별시 강남구청,37.5219195,127.056679,2020-08-16
"삼보주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 봉은사로 433,,서울특별시 강남구청,37.5115134,127.0471159,2020-08-16
GS칼텍스㈜강남그린점,영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 봉은사로 222,,서울특별시 강남구청,37.50782479,127.0364686,2020-08-16
"힐탑주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 논현로 640,,서울특별시 강남구청,37.51073434,127.0327236,2020-08-16
"성원주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 봉은사로1길 6,,서울특별시 강남구청,37.5052205,127.0252342,2020-08-16
"대교주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 강남대로 640,,서울특별시 강남구청,37.5189616357,127.0194295267,2020-08-16
"㈜새서울주유소카젠",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도산대로 163,,서울특별시 강남구청,37.51950451,127.0263136,2020-08-16
"은마주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 영동대로 235,,서울특별시 강남구청,37.5000267,127.0671775,2020-08-16
"현대오일뱅크㈜직영산성주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 헌릉로 730,,서울특별시 강남구청,37.46655833,127.1190391,2020-08-16
"한강에너지㈜강남제일주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 역삼로 205,,서울특별시 강남구청,37.4963518,127.0396111,2020-08-16
"현대오일뱅크㈜직영 유진주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 논현로 152,,서울특별시 강남구청,37.4833216,127.0427927,2020-08-16
"오일프러스주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 남부순환로 2651,,서울특별시 강남구청,37.4858004,127.0395649,2020-08-16
"㈜잠실에너지 명품주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도곡로 249,,서울특별시 강남구청,37.494102,127.0455082,2020-08-16
"자곡주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 밤고개로 120,,서울특별시 강남구청,37.48353315,127.1040106,2020-08-16
"㈜중앙에너비스 수서지점",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 광평로 202,,서울특별시 강남구청,37.48403089,127.0949776,2020-08-16
"방죽주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 밤고개로 215,,서울특별시 강남구청,37.4749397,127.1068516,2020-08-16
"논현동주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 학동로 229,,서울특별시 강남구청,37.5152481,127.0340062,2020-08-16
"㈜소모석유쎈트럴주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 삼성로 335,,서울특별시 강남구청,37.5014022,127.059066,2020-08-16
"학여울주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 남부순환로 3170,,서울특별시 강남구청,37.49844892,127.0775733,2020-08-16
GS칼텍스㈜직영 삼성로점,영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 삼성로 563,,서울특별시 강남구청,37.5118836,127.0535949,2020-08-16
SK네트웍스㈜금성주유소,영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 테헤란로 619,,서울특별시 강남구청,37.50991723,127.0651015,2020-08-16
GS칼텍스(주)동호점,영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 봉은사로113길 51,,서울특별시 강남구청,37.51851304,127.0646604,2020-08-16
SK네트웍스㈜오천주유소,영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 봉은사로 503,,서울특별시 강남구청,37.51350892,127.053786,2020-08-16
"새서울주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 압구정로 154,,서울특별시 강남구청,37.5258295,127.0265166,2020-08-16
"진달래주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도곡로 208,,서울특별시 강남구청,37.4922037,127.0419554,2020-08-16
"현대오일뱅크㈜직영한양주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 압구정로 302,,서울특별시 강남구청,37.52880805,127.0341463,2020-08-16
"개포주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 논현로2길 8,,서울특별시 강남구청,37.47211772,127.0513798,2020-08-16
"남부주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 선릉로 34,,서울특별시 강남구청,37.4828073,127.0607748,2020-08-16
"대치동주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 영동대로 202,,서울특별시 강남구청,37.49712704,127.0705516,2020-08-16
"논현주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 논현로 747,,서울특별시 강남구청,37.51853458,127.0282324,2020-08-16
GS칼텍스㈜역삼점,영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 논현로 426,,서울특별시 강남구청,37.4983335,127.0386177,2020-08-16
"일원주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 양재대로55길 3,,서울특별시 강남구청,37.4910205,127.087806,2020-08-16
"압구정주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 언주로 842,,서울특별시 강남구청,37.52534831,127.0338026,2020-08-16
"뉴서울주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 언주로 716,,서울특별시 강남구청,37.5176359,127.0358217,2020-08-16
SK네트웍스㈜동우주유소,영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 봉은사로 311,,서울특별시 강남구청,37.5098229,127.0408435,2020-08-16
"동성주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 영동대로 621,,서울특별시 강남구청,37.51561122,127.058932,2020-08-16
SK네트웍스㈜삼성주유소,영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 삼성로 521,,서울특별시 강남구청,37.5085074,127.0552393,2020-08-16
GS칼텍스㈜지에스타워점,영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 논현로 516,,서울특별시 강남구청,37.50273231,127.036474,2020-08-16
"제이에이치에너지(주)개나리주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 언주로 423,,서울특별시 강남구청,37.50080194,127.0430652,2020-08-16
"서광주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 역삼로 142,,서울특별시 강남구청,37.4943462,127.0350659,2020-08-16
"대청주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 개포로 654,,서울특별시 강남구청,37.49491237,127.0842726,2020-08-16
"㈜한진 도곡주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도곡로 162,,서울특별시 강남구청,37.4910085,127.0377013874,2020-08-16
"신사주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도산대로16길 6,,서울특별시 강남구청,37.51750829,127.024411,2020-08-16
"오일시티주유소",영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 남부순환로 2718,,서울특별시 강남구청,37.48541625,127.0433067,2020-08-16
SK네트윅스㈜세곡주유소,영업허가 면적 경계선까지,서울특별시,강남구,주유소,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 헌릉로 731,,서울특별시 강남구청,37.4672103,127.1187128,2020-08-16
"목련타운109동 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 일원로 127,,서울특별시 강남구청,37.48315884,127.0853816,2020-08-16
"대곡초등앞(대치역6번출구)",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 삼성로 156,,서울특별시 강남구청,37.4942101,127.0638346,2020-08-16
"엠마케익건너(세븐일레븐앞)",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 남부순환로 2936,,서울특별시 강남구청,37.4933099,127.0619031,2020-08-16
"대치역(대한투자신탁) 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 남부순환로 2947,,서울특별시 강남구청,37.4945186,127.0626332,2020-08-16
"시티은행 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 테헤란로 114,,서울특별시 강남구청,37.4982503,127.0301038,2020-08-16
"농협논현지점 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 강남대로 488,,서울특별시 강남구청,37.5058792,127.0242552,2020-08-16
"타워팰리스2차 @ 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 언주로30길 13,,서울특별시 강남구청,37.4881387,127.0506742,2020-08-16
